hd,jcd,rno,lane,regno,racer_id,racer_name,p1_win
20240301,15,4,4,4912,4912,中山 将太,0.018795746799576143
20240301,15,4,5,5170,5170,佐藤 太亮,0.022740763067963663
20240301,15,4,6,3709,3709,田中 浩之,0.0023197075463568468
20240301,15,5,1,4301,4301,関 裕也,0.5511792967241299
20240301,15,5,2,4985,4985,井本 昌也,0.18062633269415151
20240301,15,5,3,4515,4515,藤田 浩人,0.10024052518624343
20240301,15,5,4,4572,4572,渡部 悟,0.02737962824348743
20240301,15,5,5,5271,5271,杉山 太陽,0.14254086211013978
20240301,15,5,6,3517,3517,高橋 勲,0.07491613107166505
20240301,15,6,1,4948,4948,木場 悠介,0.5005494260097675
20240301,15,6,2,4396,4396,大田 直弥,0.006044116297817567
20240301,15,6,3,4209,4209,藤田 竜弘,0.012124019373009614
20240301,15,6,4,3898,3898,平田 忠則,0.0886044638703161
20240301,15,6,5,4727,4727,安部 慎一,0.009709860400190121
20240301,15,6,6,5299,5299,西丸 敦基,0.04833911030118809
20240301,17,10,1,3801,3801,五反田 忍,0.06898761994465048
20240301,17,10,2,4071,4071,古賀 千晶,0.09385659634393921
20240301,17,10,3,5227,5227,川原 愛未,0.01229414494802783
20240301,17,10,4,5045,5045,平川 香織,0.009613400567616521
20240301,17,10,5,5335,5335,森 陽多,0.011231496146312893
20240301,17,10,6,3693,3693,栢場 優子,0.005641379940060645
20240301,17,11,1,4501,4501,樋口 由加里,0.3963430432393437
20240301,17,11,2,4525,4525,真子 奈津実,0.04187000838524095
20240301,17,11,3,3470,3470,新田 芳美,0.35597288709320796
20240301,17,11,4,4536,4536,喜井 つかさ,0.10102444447590701
20240301,17,11,5,4534,4534,坂 咲友理,0.02676517805729612
20240301,17,11,6,5146,5146,野田 彩加,0.005387062731610714
20240301,17,12,1,4065,4065,金田 幸子,0.5033330038948071
20240301,17,12,2,5231,5231,寺田 空詩,0.0158315271396087
20240301,17,12,3,3674,3674,岸 恵子,0.02224885161908253
20240301,17,12,4,4819,4819,蜂須 瑞生,0.06734540886445535
20240301,17,12,5,4947,4947,間庭 菜摘,0.05995461053268108
20240301,17,12,6,4349,4349,犬童 千秋,0.10536284649086754
20240301,17,2,1,3551,3551,藤田 美代,0.186382846127511
20240301,17,2,2,3355,3355,橋谷田 佳織,0.018239345075242944
20240301,17,2,3,4501,4501,樋口 由加里,0.16853751302941603
20240301,17,2,4,4275,4275,菅野 はやか,0.04584988571908989
20240301,17,2,5,4400,4400,加藤 奈月,0.004088488723385362
20240301,17,2,6,5335,5335,森 陽多,0.002309303840307871
20240301,17,3,1,5013,5013,山下 夏鈴,0.26106438202255444
20240301,17,3,2,5045,5045,平川 香織,0.06299167375772483
20240301,17,3,3,5198,5198,奥村 明日香,0.010246654958382404
20240301,17,3,4,5213,5213,湯淺 紀香,0.014766537932552323
20240301,17,3,5,3674,3674,岸 恵子,0.02528655871669697
20240301,17,3,6,4987,4987,島倉 都,0.009652579118294102
20240301,17,4,1,5227,5227,川原 愛未,0.18925759670331643
20240301,17,4,2,4720,4720,西澤 日花里,0.08419332055587798
20240301,17,4,3,4819,4819,蜂須 瑞生,0.07296372693745119
20240301,17,4,4,5241,5241,門田 栞,0.00390554772796878
20240301,17,4,5,4525,4525,真子 奈津実,0.09330890434543805
20240301,17,4,6,5326,5326,三嶌 さらら,0.0020865054431626843
20240301,17,5,1,5148,5148,松本 怜,0.14906815838306017
20240301,17,5,2,5146,5146,野田 彩加,0.006073269289039075
20240301,17,5,3,4065,4065,金田 幸子,0.028797687555793414
20240301,17,5,4,4071,4071,古賀 千晶,0.11084636655034286
20240301,17,5,5,5334,5334,樫葉 新心,0.0031161898399709774
20240301,17,5,6,5193,5193,米丸 乃絵,0.024419281252105636
20240301,17,6,1,4536,4536,喜井 つかさ,0.460650354276282
20240301,17,6,2,4947,4947,間庭 菜摘,0.04741455421713792
20240301,17,6,3,4733,4733,赤井 睦,0.037162732617838215
20240301,17,6,4,4941,4941,孫崎 百世,0.010501997962104083
20240301,17,6,5,5069,5069,山崎 小葉音,0.018995571694442503
20240301,17,6,6,5156,5156,坂野 さくら,0.0036614697563827105
20240301,17,7,1,5118,5118,野田 なづき,0.11621890720381806
20240301,17,7,2,4784,4784,向井田 真紀,0.1697374801557265
20240301,17,7,3,4987,4987,島倉 都,0.012536505949792328
20240301,17,7,4,4349,4349,犬童 千秋,0.045331718770516276
20240301,17,7,5,5306,5306,河内 悠利杏,0.003350037898823663
20240301,17,7,6,3355,3355,橋谷田 佳織,0.00033015009470376114
20240301,17,8,1,4844,4844,村上 奈穂,0.36357982169867153
20240301,17,8,2,4400,4400,加藤 奈月,0.05788226185939671
20240301,17,8,3,4714,4714,喜多須 杏奈,0.08378935451672936
20240301,17,8,4,3334,3334,角 ひとみ,0.003437869542629687
20240301,17,8,5,5326,5326,三嶌 さらら,0.015064647836757372
20240301,17,8,6,5213,5213,湯淺 紀香,0.005885715719242367
20240301,19,10,1,3920,3920,正木 聖賢,0.2359957394869183
20240301,19,10,2,4678,4678,水野 望美,0.08866933371839623
20240301,19,10,3,4046,4046,谷村 啓司,0.007142681364948052
20240301,19,10,4,4366,4366,前沢 丈史,0.16722517975235882
20240301,19,10,5,5171,5171,清水 未唯,0.07685522303276013
20240301,19,10,6,4373,4373,若狭 奈美子,0.04795593501059753
20240301,19,11,1,3349,3349,吉田 一郎,0.3583015780522257
20240301,19,11,2,3904,3904,森 貴洋,0.0858688839135599
20240301,19,11,3,4017,4017,向井 美鈴,0.08846805999664384
20240301,19,11,4,4281,4281,大澤 大夢,0.08987136289532635
20240301,19,11,5,4474,4474,渡辺 崇,0.06424019635728015
20240301,19,11,6,3581,3581,加木 郁,0.012165004384963698
20240301,19,12,1,3257,3257,田頭 実,0.5989064592982654
20240301,19,12,2,3779,3779,原田 幸哉,0.07207555879673688
20240301,19,12,3,5026,5026,安河内 健,0.07929145359124289
20240301,19,12,4,4523,4523,中村 辰也,0.08546281205395419
20240301,19,12,5,3942,3942,寺田 祥,0.026132841527881256
20240301,19,12,6,4049,4049,荒川 健太,0.0028326993990762154
20240301,19,2,1,5230,5230,石原 凪紗,0.004987135284714254
20240301,19,2,2,3647,3647,伊藤 雄二,0.020102112138993045
20240301,19,2,3,4054,4054,福嶋 智之,0.05651395918522113
20240301,19,2,4,3742,3742,宮地 秀祈,0.01940434651599294
20240301,19,2,5,4753,4753,森 照夫,0.017044164124318223
20240301,19,2,6,5336,5336,瀬川 大地,0.0008799552853171423
20240301,19,3,1,4373,4373,若狭 奈美子,0.020386442846425105
20240301,19,3,2,4390,4390,松本 弓雄,0.006482065676447079
20240301,19,3,3,4509,4509,平見 真彦,0.07581849204011272
20240301,19,3,4,3333,3333,丸尾 義孝,0.12571146916058937
20240301,19,3,5,5274,5274,城間 盛渚,0.021984415382275954
20240301,19,3,6,5162,5162,松尾 怜実,0.001591469558175739
20240301,19,4,1,4046,4046,谷村 啓司,0.05734321236496734
20240301,19,4,2,4623,4623,中北 将史,0.033409038889312015
20240301,19,4,3,3920,3920,正木 聖賢,0.029132018951458543
20240301,19,4,4,3349,3349,吉田 一郎,0.18352122421898326
20240301,19,4,5,5295,5295,田上 凜,0.0033399546175619213
20240301,19,4,6,4748,4748,渡邉 雄朗,0.13445124274465192
20240301,19,6,1,4281,4281,大澤 大夢,0.2475078250656618
20240301,19,6,2,3742,3742,宮地 秀祈,0.017274451146257933
20240301,19,6,3,4366,4366,前沢 丈史,0.12685023075940832
20240301,19,6,4,3904,3904,森 貴洋,0.20229294593331065
20240301,19,6,5,5230,5230,石原 凪紗,0.024019665363204216
20240301,19,6,6,5305,5305,伊藤 栞,0.017135475997293606
20240301,19,7,1,4706,4706,三浦 洋次朗,0.10463200821952275
20240301,19,7,2,4474,4474,渡辺 崇,0.1013299186886695
20240301,19,7,3,5162,5162,松尾 怜実,0.014568821741452223
20240301,19,7,4,4017,4017,向井 美鈴,0.02994505412602104
20240301,19,7,5,5336,5336,瀬川 大地,0.005294132062585336
20240301,19,7,6,4509,4509,平見 真彦,0.003405911263855441
20240301,19,8,1,2878,2878,富山 弘幸,0.24353005648158663
20240301,19,8,2,4753,4753,森 照夫,0.10021462576807742
20240301,19,8,3,4343,4343,村岡 賢,0.07122732444515976
20240301,19,8,4,4748,4748,渡邉 雄朗,0.0013648655506424245
20240301,19,8,5,4390,4390,松本 弓雄,0.009737995905706127
20240301,19,8,6,5295,5295,田上 凜,0.0010927057342279586
20240301,19,9,1,4100,4100,松田 隆司,0.26956628527265175
20240301,19,9,2,3333,3333,丸尾 義孝,0.1631297817419131
20240301,19,9,3,3647,3647,伊藤 雄二,0.027795172481952936
20240301,19,9,4,4623,4623,中北 将史,0.0014373058797624255
20240301,19,9,5,4023,4023,柴田 友和,0.0034988200299686887
20240301,19,9,6,4040,4040,廣瀬 将亨,0.0008406609352895804
20240301,20,10,1,3427,3427,大賀 広幸,0.38809355504631565
20240301,20,10,2,3921,3921,川村 正輝,0.06993019667086427
20240301,20,10,3,4529,4529,嶋 義信,0.1614220495209825
20240301,20,10,4,4405,4405,南野 利騰,0.16242036981708
20240301,20,10,5,4365,4365,盛本 真輔,0.005014706396765853
20240301,20,10,6,3711,3711,江本 真治,0.004031403475951647
20240301,20,11,1,3717,3717,立間 充宏,0.4660706829995528
20240301,20,11,2,4161,4161,黒柳 浩孝,0.10163570890252019
20240301,20,11,3,3305,3305,小野 信樹,0.001354028205861407
20240301,20,11,4,3912,3912,川原 正明,0.005627395652135267
20240301,20,11,5,3442,3442,宮武 英司,0.04977240628171477
20240301,20,11,6,4345,4345,西舘 健,0.020881301170356286
20240301,20,12,1,4028,4028,田村 隆信,0.37418390777365074
20240301,20,12,2,3618,3618,海野 ゆかり,0.0943823399731135
20240301,20,12,3,4239,4239,竹田 辰也,0.08665545809807758
20240301,20,12,4,3997,3997,北村 征嗣,0.08874276077603303
20240301,20,12,5,3188,3188,日高 逸子,0.015500025853100728
20240301,20,12,6,4463,4463,三苫 晃幸,0.03936022888361364
20240301,20,1,1,4180,4180,上野 秀和,0.25661987480239684
20240301,20,1,2,3912,3912,川原 正明,0.11501849131918897
20240301,20,1,3,4232,4232,笠 雅雄,0.010451731178014326
20240301,20,1,4,4332,4332,村上 彰一,0.05502021564840821
20240301,20,1,5,4034,4034,西原 明生,0.005286635067259645
20240301,20,1,6,3921,3921,川村 正輝,0.0014204730733689888
20240301,20,2,1,4405,4405,南野 利騰,0.05503853534479206
20240301,20,2,2,4345,4345,西舘 健,0.1429710187939682
20240301,20,2,3,4339,4339,平瀬 城啓,0.007469500555809956
20240301,20,2,4,4890,4890,石川 諒,0.008360398307322804
20240301,20,2,5,4183,4183,宇野 弥生,0.0469858653839101
20240301,20,2,6,4239,4239,竹田 辰也,0.13698003999150937
20240301,20,3,1,4247,4247,齊藤 優,0.10495158589047593
20240301,20,3,2,3997,3997,北村 征嗣,0.10057951051789946
20240301,20,3,3,3427,3427,大賀 広幸,0.05205593083575839
20240301,20,3,4,3919,3919,村上 純,0.0031301477641443357
20240301,20,3,5,3305,3305,小野 信樹,0.03653885122624054
20240301,20,3,6,3814,3814,金子 貴志,0.022997648007861925
20240301,20,4,1,4656,4656,大崎 翔,0.28371754225378437
20240301,20,4,2,3717,3717,立間 充宏,0.10779564543188268
20240301,20,4,3,3867,3867,松浦 勝,0.017344823975325205
20240301,20,4,4,3537,3537,田山 和広,0.0019729801915851683
20240301,20,4,5,4529,4529,嶋 義信,0.0626639611275803
20240301,20,4,6,3618,3618,海野 ゆかり,0.014802138473951485
20240301,20,5,1,3188,3188,日高 逸子,0.5359319924061383
20240301,20,5,2,3711,3711,江本 真治,0.15107578810897548
20240301,20,5,3,3593,3593,横井 光弘,0.01574610630778777
20240301,20,5,4,4161,4161,黒柳 浩孝,0.017819722891457355
20240301,20,5,5,4691,4691,水原 慎,0.0026452623345499444
20240301,20,5,6,5048,5048,眞鳥 康太,0.0013066752721126221
20240301,20,6,1,4365,4365,盛本 真輔,0.6018191870729459
20240301,20,6,2,4463,4463,三苫 晃幸,0.01894188694284746
20240301,20,6,3,3442,3442,宮武 英司,0.08350621672159526
20240301,20,6,4,4232,4232,笠 雅雄,0.05311410111672071
20240301,20,6,5,4211,4211,村田 敦,0.006856426641337426
20240301,20,6,6,3432,3432,宮迫 暢彦,0.0008852852451046619
20240301,20,7,1,3484,3484,芝田 浩治,0.6266939403519082
20240301,20,7,2,4028,4028,田村 隆信,0.14851525474696337
20240301,20,7,3,4034,4034,西原 明生,0.05950866176841037
20240301,20,7,4,4339,4339,平瀬 城啓,0.002733918095267029
20240301,20,7,5,3553,3553,平池 仁志,0.00534819673612971
20240301,20,7,6,3105,3105,内山 文典,0.037460439677284595
20240301,20,8,1,4505,4505,島田 賢人,0.28657088306179246
20240301,20,8,2,3919,3919,村上 純,0.08110572730277676
20240301,20,8,3,4890,4890,石川 諒,0.10348171780510364
20240301,20,8,4,4180,4180,上野 秀和,0.05138512091686755
20240301,20,8,5,3953,3953,志道 吉和,0.003292818786669808
20240301,20,8,6,4875,4875,大塚 康雅,0.0064871972355562855
20240301,20,9,1,4183,4183,宇野 弥生,0.3128826008201023
20240301,20,9,2,4924,4924,中北 涼,0.03095152126528684
20240301,20,9,3,5188,5188,武井 莉里佳,0.011807254593091983
20240301,20,9,4,5117,5117,冨名腰 桃奈,0.0739844635789231
20240301,20,9,5,5218,5218,山田 理央,0.003776900389891672
20240301,20,9,6,5254,5254,羽田 妃希,0.016417081205195395
20240301,21,10,1,4456,4456,鎌倉 涼,0.6207171524342362
20240301,21,10,2,4962,4962,畑 竜生,0.17705045212457182
20240301,21,10,3,3843,3843,上之 晃弘,0.04851328697759823
20240301,21,10,4,4464,4464,山下 友貴,0.003185582728482288
20240301,21,10,5,4340,4340,土性 雅也,0.013630448249527895
20240301,21,10,6,4092,4092,岡部 大輔,0.010020027746783669
20240301,21,11,1,3684,3684,清水 攻二,0.18294445383939262
20240301,21,11,2,4108,4108,吉村 正明,0.05209701613998656
20240301,21,11,3,4615,4615,板倉 敦史,0.09092793545677118
20240301,21,11,4,3771,3771,折下 寛法,0.21092153413018044
20240301,21,11,5,4381,4381,田路 朋史,0.04373169539337895
20240301,21,11,6,4927,4927,関野 文,0.017014784209479574
20240301,21,1,1,4464,4464,山下 友貴,0.4091393404365843
20240301,21,1,2,5105,5105,富田 恕生,0.03803277300877244
20240301,21,1,3,4905,4905,土井 祥伍,0.07183788681646813
20240301,21,1,4,5276,5276,大島 隆乃介,0.00483091296359866
20240301,21,1,5,3868,3868,尾形 栄治,0.006848746621976235
20240301,21,1,6,4880,4880,澤崎 雄哉,0.032410774060694786
20240301,21,2,1,3892,3892,草場 康幸,0.1174139805762881
20240301,21,2,2,4340,4340,土性 雅也,0.042693812216872594
20240301,21,2,3,4466,4466,南 佑典,0.10439184567832575
20240301,21,2,4,4980,4980,佐々木 完太,0.16532558601008648
20240301,21,2,5,4866,4866,橋本 英一,0.030831641770270368
20240301,21,2,6,4274,4274,長畑 友輔,0.011816049061724504
20240301,21,3,1,3771,3771,折下 寛法,0.2912860744207572
20240301,21,3,2,4213,4213,重富 伸也,0.014966311618966385
20240301,21,3,3,4433,4433,川野 芽唯,0.27997529810137806
20240301,21,3,4,5060,5060,数原 魁,0.030075833592294078
20240301,21,3,5,4583,4583,古田 祐貴,0.08423549551183784
20240301,21,3,6,4676,4676,後藤 隼之,0.012276843018091996
20240301,21,4,1,4184,4184,渡邊 雄一郎,0.5132378513082695
20240301,21,4,2,4892,4892,柴田 直哉,0.0683612163414819
20240301,21,4,3,4315,4315,山崎 昂介,0.022375155790420168
20240301,21,4,4,4456,4456,鎌倉 涼,0.040508569555539574
20240301,21,4,5,4615,4615,板倉 敦史,0.009283214101881041
20240301,21,4,6,5007,5007,近藤 雄一郎,0.007667740454933363
20240301,21,5,1,4108,4108,吉村 正明,0.6698902978390414
20240301,21,5,2,4880,4880,澤崎 雄哉,0.04672834641856478
20240301,21,5,3,4092,4092,岡部 大輔,0.0860527547696048
20240301,21,5,4,4106,4106,坂井 康嗣,0.02402587717466069
20240301,21,5,5,4977,4977,馬野 耀,0.08849674363956214
20240301,21,5,6,4387,4387,平山 智加,0.027223177094417492
20240301,21,6,1,4466,4466,南 佑典,0.24264837513400148
20240301,21,6,2,4551,4551,三川 昂暁,0.07175331963380939
20240301,21,6,3,4927,4927,関野 文,0.23673182575165894
20240301,21,6,4,4861,4861,田中 宏樹,0.02079358466898961
20240301,21,6,5,5276,5276,大島 隆乃介,0.010913954871650646
20240301,21,6,6,3843,3843,上之 晃弘,0.02970876416871978
20240301,21,8,1,3868,3868,尾形 栄治,0.12661242121623212
20240301,21,8,2,3892,3892,草場 康幸,0.22034292926543592
20240301,21,8,3,4676,4676,後藤 隼之,0.08000804682543282
20240301,21,8,4,5203,5203,神里 琴音,0.07892656786022052
20240301,21,8,5,4315,4315,山崎 昂介,0.008708915820893646
20240301,21,8,6,4351,4351,里岡 右貴,0.04623089655787352
20240301,21,9,1,3611,3611,岩崎 芳美,0.40496133477114993
20240301,21,9,2,4674,4674,池田 剛規,0.05442670917067314
20240301,21,9,3,4684,4684,楠原 翔太,0.05381287568204585
20240301,21,9,4,4274,4274,長畑 友輔,0.006730745014862282
20240301,21,9,5,4905,4905,土井 祥伍,0.0027314412908042854
20240301,21,9,6,4583,4583,古田 祐貴,0.02551945104329367
20240301,22,10,1,4413,4413,水摩 敦,0.39278654195767804
20240301,22,10,2,3708,3708,岡部 貴司,0.10898986572386701
20240301,22,10,3,4562,4562,阪本 勇介,0.08784661764500767
20240301,22,10,4,3690,3690,河合 三弘,0.002501360198831801
20240301,22,10,5,4513,4513,河野 真也,0.027999738995997128
20240301,22,10,6,3251,3251,平石 和男,0.10903669636902381
20240301,22,12,1,4256,4256,渡辺 浩司,0.5798323568588821
20240301,22,12,2,3876,3876,中辻 崇人,0.22028863010141733
20240301,22,12,3,4584,4584,村岡 賢人,0.09819270216531603
20240301,22,12,4,3915,3915,繁野谷 圭介,0.07297776087941703
20240301,22,12,5,4434,4434,田中 辰彦,0.027281398076320046
20240301,22,12,6,4543,4543,重木 輝彦,0.0029372677038791333
20240301,22,1,1,4434,4434,田中 辰彦,0.2595025032380704
20240301,22,1,2,4293,4293,鈴木 智啓,0.024260940591058305
20240301,22,1,3,3906,3906,飯山 晃三,0.030304964431500842
20240301,22,1,4,3797,3797,岩井 繁,0.008538558945526175
20240301,22,1,5,3831,3831,安藤 裕貴,0.03855318729381605
20240301,22,1,6,5239,5239,上野 俊樹,0.014696220213426741
20240301,22,2,1,3690,3690,河合 三弘,0.028549627672555596
20240301,22,2,2,3660,3660,長谷川 親王,0.005973340429344456
20240301,22,2,3,4159,4159,向後 龍一,0.15065952342304834
20240301,22,2,4,3757,3757,畑 和宏,0.08123354353241845
20240301,22,2,5,4584,4584,村岡 賢人,0.09439480731297313
20240301,22,2,6,4424,4424,松尾 昂明,0.11983792405600786
20240301,22,3,1,3974,3974,深山 祐二,0.44298844876360616
20240301,22,3,2,4201,4201,佐竹 友樹,0.02556757013354135
20240301,22,3,3,4256,4256,渡辺 浩司,0.10830311017110313
20240301,22,3,4,4735,4735,角山 雄哉,0.026631006668141742
20240301,22,3,5,4562,4562,阪本 勇介,0.02993738376281812
20240301,22,3,6,3699,3699,富永 正人,0.0054040254030716635
20240301,22,4,1,4607,4607,鶴田 勇雄,0.5242085747818714
20240301,22,4,2,3075,3075,中村 裕将,0.05896585042138761
20240301,22,4,3,3436,3436,柏野 幸二,0.13272110978314827
20240301,22,4,4,3880,3880,浅見 宗孝,0.003195777757018039
20240301,22,4,5,4020,4020,川上 清人,0.019483672575646305
20240301,22,4,6,3708,3708,岡部 貴司,0.004660325546656812
20240301,22,5,1,3915,3915,繁野谷 圭介,0.5188719071391427
20240301,22,5,2,4731,4731,間野 兼礼,0.12338101836191562
20240301,22,5,3,4513,4513,河野 真也,0.10374768476509445
20240301,22,5,4,5239,5239,上野 俊樹,0.02262749516164996
20240301,22,5,5,3977,3977,山本 兼士,0.00900346580135413
20240301,22,5,6,4175,4175,川尻 泰輔,0.007467703674873428
20240301,22,6,1,4272,4272,大場 広孝,0.29248616961339435
20240301,22,6,2,4661,4661,中島 昂章,0.08514214305867407
20240301,22,6,3,3797,3797,岩井 繁,0.004761171538986845
20240301,22,6,4,3251,3251,平石 和男,0.01008415090891166
20240301,22,6,5,4666,4666,日笠 勝弘,0.08359336036592306
20240301,22,6,6,4000,4000,松本 博昭,0.03457177098293462
20240301,22,7,1,3773,3773,津留 浩一郎,0.16964744424965642
20240301,22,7,2,4652,4652,酒見 峻介,0.018820820044500083
20240301,22,7,3,3699,3699,富永 正人,0.0015203357956702153
20240301,22,7,4,3876,3876,中辻 崇人,0.19672534512347511
20240301,22,7,5,4458,4458,抹香 雄三,0.03299561199010886
20240301,22,7,6,3906,3906,飯山 晃三,0.0017380211794240305
20240301,22,8,1,3075,3075,中村 裕将,0.2554347014879816
20240301,22,8,2,4543,4543,重木 輝彦,0.1255637791676479
20240301,22,8,3,3974,3974,深山 祐二,0.20241991274094318
20240301,22,8,4,3660,3660,長谷川 親王,0.015193249945242345
20240301,22,8,5,5138,5138,村本 大成,0.005249277614515092
