hd,jcd,rno,lane,regno,proba_win
20240329,24,3,6,4404,1.0000000036274914e-15
20240329,24,4,1,4359,1.0000000036274914e-15
20240329,24,4,2,4184,1.0000000036274914e-15
20240329,24,4,3,4492,1.0000000036274914e-15
20240329,24,4,4,4603,1.0000000036274914e-15
20240329,24,4,5,3161,1.0000000036274914e-15
20240329,24,4,6,3470,1.0000000036274914e-15
20240329,24,5,1,4551,1.0000000036274914e-15
20240329,24,5,2,4103,1.0000000036274914e-15
20240329,24,5,3,4600,1.0000000036274914e-15
20240329,24,5,4,4512,1.0000000036274914e-15
20240329,24,5,5,4630,1.0000000036274914e-15
20240329,24,5,6,4994,1.0000000036274914e-15
20240329,24,6,1,4598,1.0000000036274914e-15
20240329,24,6,2,4661,1.0000000036274914e-15
20240329,24,6,3,3901,1.0000000036274914e-15
20240329,24,6,4,3721,1.0000000036274914e-15
20240329,24,6,5,5296,1.0000000036274914e-15
20240329,24,6,6,4271,1.0000000036274914e-15
20240329,24,7,1,4346,1.0000000036274914e-15
20240329,24,7,2,4059,1.0000000036274914e-15
20240329,24,7,3,4236,1.0000000036274914e-15
20240329,24,7,4,3965,1.0000000036274914e-15
20240329,24,7,5,4723,1.0000000036274914e-15
20240329,24,7,6,5195,1.0000000036274914e-15
20240329,24,8,1,4492,1.0000000036274914e-15
20240329,24,8,2,3629,1.0000000036274914e-15
20240329,24,8,3,4128,1.0000000036274914e-15
20240329,24,8,4,3257,1.0000000036274914e-15
20240329,24,8,5,4347,1.0000000036274914e-15
20240329,24,8,6,3661,1.0000000036274914e-15
20240329,24,9,1,3963,1.0000000036274914e-15
20240329,24,9,2,4600,1.0000000036274914e-15
20240329,24,9,3,3484,1.0000000036274914e-15
20240329,24,9,4,4498,1.0000000036274914e-15
20240329,24,9,5,4196,1.0000000036274914e-15
20240329,24,9,6,4931,1.0000000036274914e-15
20240330,02,10,1,4486,1.0000000036274914e-15
20240330,02,10,2,4144,1.0000000036274914e-15
20240330,02,10,3,4906,1.0000000036274914e-15
20240330,02,10,4,4748,1.0000000036274914e-15
20240330,02,10,5,4623,1.0000000036274914e-15
20240330,02,10,6,4877,1.0000000036274914e-15
20240330,02,11,1,4218,1.0000000036274914e-15
20240330,02,11,2,4545,1.0000000036274914e-15
20240330,02,11,3,3933,1.0000000036274914e-15
20240330,02,11,4,4201,1.0000000036274914e-15
20240330,02,11,5,3406,1.0000000036274914e-15
20240330,02,11,6,5005,1.0000000036274914e-15
20240330,02,12,1,4276,1.0000000036274914e-15
20240330,02,12,2,3293,1.0000000036274914e-15
20240330,02,12,3,4025,1.0000000036274914e-15
20240330,02,12,4,3462,1.0000000036274914e-15
20240330,02,12,5,4737,1.0000000036274914e-15
20240330,02,12,6,4436,1.0000000036274914e-15
20240330,02,1,1,3647,1.0000000036274914e-15
20240330,02,1,2,4871,1.0000000036274914e-15
20240330,02,1,3,5213,1.0000000036274914e-15
20240330,02,1,4,5069,1.0000000036274914e-15
20240330,02,1,5,4104,1.0000000036274914e-15
20240330,02,1,6,5324,1.0000000036274914e-15
20240330,02,2,1,4077,1.0000000036274914e-15
20240330,02,2,2,4191,1.0000000036274914e-15
20240330,02,2,3,5005,1.0000000036274914e-15
20240330,02,2,4,4407,1.0000000036274914e-15
20240330,02,2,5,3293,1.0000000036274914e-15
20240330,02,2,6,4423,1.0000000036274914e-15
20240330,02,3,1,4081,1.0000000036274914e-15
20240330,02,3,2,5122,1.0000000036274914e-15
20240330,02,3,3,4623,1.0000000036274914e-15
20240330,02,3,4,4025,1.0000000036274914e-15
20240330,02,3,5,4218,1.0000000036274914e-15
20240330,02,3,6,5013,1.0000000036274914e-15
20240330,02,4,1,3569,1.0000000036274914e-15
20240330,02,4,2,4906,1.0000000036274914e-15
20240330,02,4,3,4109,1.0000000036274914e-15
20240330,02,4,4,4246,1.0000000036274914e-15
20240330,02,4,5,4809,1.0000000036274914e-15
20240330,02,4,6,3933,1.0000000036274914e-15
20240330,02,5,1,4748,1.0000000036274914e-15
20240330,02,5,2,3929,1.0000000036274914e-15
20240330,02,5,3,3682,1.0000000036274914e-15
20240330,02,5,4,4276,1.0000000036274914e-15
20240330,02,5,5,4201,1.0000000036274914e-15
20240330,02,5,6,5327,1.0000000036274914e-15
20240330,02,6,1,3406,1.0000000036274914e-15
20240330,02,6,2,3805,1.0000000036274914e-15
20240330,02,6,3,4737,1.0000000036274914e-15
20240330,02,6,4,5213,1.0000000036274914e-15
20240330,02,6,5,5287,1.0000000036274914e-15
20240330,02,6,6,4144,1.0000000036274914e-15
20240330,02,7,1,4545,1.0000000036274914e-15
20240330,02,7,2,3832,1.0000000036274914e-15
20240330,02,7,3,5122,1.0000000036274914e-15
20240330,02,7,4,4077,1.0000000036274914e-15
20240330,02,7,5,3306,1.0000000036274914e-15
20240330,02,7,6,5069,1.0000000036274914e-15
20240330,02,8,1,3462,1.0000000036274914e-15
20240330,02,8,2,4109,1.0000000036274914e-15
20240330,02,8,3,4407,1.0000000036274914e-15
20240330,02,8,4,4081,1.0000000036274914e-15
20240330,02,8,5,4159,1.0000000036274914e-15
20240330,02,8,6,5095,1.0000000036274914e-15
20240330,02,9,1,4809,1.0000000036274914e-15
20240330,02,9,2,3905,1.0000000036274914e-15
20240330,02,9,3,4104,1.0000000036274914e-15
20240330,02,9,4,4331,1.0000000036274914e-15
20240330,02,9,5,4191,1.0000000036274914e-15
20240330,02,9,6,3929,1.0000000036274914e-15
20240330,06,10,1,4912,1.0000000036274914e-15
20240330,06,10,2,3614,1.0000000036274914e-15
20240330,06,10,3,5224,1.0000000036274914e-15
20240330,06,10,4,5261,1.0000000036274914e-15
20240330,06,10,5,3784,1.0000000036274914e-15
20240330,06,10,6,4440,1.0000000036274914e-15
20240330,06,11,1,5220,1.0000000036274914e-15
20240330,06,11,2,4978,1.0000000036274914e-15
20240330,06,11,3,4962,1.0000000036274914e-15
20240330,06,11,4,5150,1.0000000036274914e-15
20240330,06,11,5,4861,1.0000000036274914e-15
20240330,06,11,6,5187,1.0000000036274914e-15
20240330,06,12,1,4216,1.0000000036274914e-15
20240330,06,12,2,3458,1.0000000036274914e-15
20240330,06,12,3,3976,1.0000000036274914e-15
20240330,06,12,4,5032,1.0000000036274914e-15
20240330,06,12,5,4631,1.0000000036274914e-15
20240330,06,12,6,5044,1.0000000036274914e-15
20240330,06,1,1,3246,1.0000000036274914e-15
20240330,06,1,2,4911,1.0000000036274914e-15
20240330,06,1,3,3614,1.0000000036274914e-15
20240330,06,1,4,5252,1.0000000036274914e-15
20240330,06,1,5,5292,1.0000000036274914e-15
20240330,06,1,6,5206,1.0000000036274914e-15
20240330,06,2,1,3784,1.0000000036274914e-15
20240330,06,2,2,5105,1.0000000036274914e-15
20240330,06,2,3,4182,1.0000000036274914e-15
20240330,06,2,4,5285,1.0000000036274914e-15
20240330,06,2,5,5220,1.0000000036274914e-15
20240330,06,2,6,4248,1.0000000036274914e-15
20240330,06,3,1,4890,1.0000000036274914e-15
20240330,06,3,2,4327,1.0000000036274914e-15
20240330,06,3,3,4390,1.0000000036274914e-15
20240330,06,3,4,5044,1.0000000036274914e-15
20240330,06,3,5,5261,1.0000000036274914e-15
20240330,06,3,6,5085,1.0000000036274914e-15
20240330,06,4,1,5201,1.0000000036274914e-15
20240330,06,4,2,4211,1.0000000036274914e-15
20240330,06,4,3,5187,1.0000000036274914e-15
20240330,06,4,4,5259,1.0000000036274914e-15
20240330,06,4,5,4461,1.0000000036274914e-15
20240330,06,4,6,2014,1.0000000036274914e-15
20240330,06,5,1,4902,1.0000000036274914e-15
20240330,06,5,2,5096,1.0000000036274914e-15
20240330,06,5,3,4440,1.0000000036274914e-15
20240330,06,5,4,3454,1.0000000036274914e-15
20240330,06,5,5,4962,1.0000000036274914e-15
20240330,06,5,6,3458,1.0000000036274914e-15
20240330,06,6,1,5177,1.0000000036274914e-15
20240330,06,6,2,4336,1.0000000036274914e-15
20240330,06,6,3,4631,1.0000000036274914e-15
20240330,06,6,4,5292,1.0000000036274914e-15
20240330,06,6,5,4912,1.0000000036274914e-15
20240330,06,6,6,5150,1.0000000036274914e-15
20240330,06,7,1,4245,1.0000000036274914e-15
20240330,06,7,2,5032,1.0000000036274914e-15
20240330,06,7,3,3538,1.0000000036274914e-15
20240330,06,7,4,4861,1.0000000036274914e-15
20240330,06,7,5,5054,1.0000000036274914e-15
20240330,06,7,6,5105,1.0000000036274914e-15
20240330,06,8,1,4182,1.0000000036274914e-15
20240330,06,8,2,4216,1.0000000036274914e-15
20240330,06,8,3,5252,1.0000000036274914e-15
20240330,06,8,4,5172,1.0000000036274914e-15
20240330,06,8,5,4890,1.0000000036274914e-15
20240330,06,8,6,4461,1.0000000036274914e-15
20240330,06,9,1,3761,1.0000000036274914e-15
20240330,06,9,2,3246,1.0000000036274914e-15
20240330,06,9,3,3957,1.0000000036274914e-15
20240330,06,9,4,4390,1.0000000036274914e-15
20240330,06,9,5,4879,1.0000000036274914e-15
20240330,06,9,6,5096,1.0000000036274914e-15
20240330,07,10,1,4384,1.0000000036274914e-15
20240330,07,10,2,3202,1.0000000036274914e-15
20240330,07,10,3,4402,1.0000000036274914e-15
20240330,07,10,4,4590,1.0000000036274914e-15
20240330,07,10,5,4080,1.0000000036274914e-15
20240330,07,10,6,4049,1.0000000036274914e-15
20240330,07,11,1,4033,1.0000000036274914e-15
20240330,07,11,2,4979,1.0000000036274914e-15
20240330,07,11,3,4983,1.0000000036274914e-15
20240330,07,11,4,4089,1.0000000036274914e-15
20240330,07,11,5,4718,1.0000000036274914e-15
20240330,07,11,6,3347,1.0000000036274914e-15
20240330,07,12,1,4051,1.0000000036274914e-15
20240330,07,12,2,4377,1.0000000036274914e-15
20240330,07,12,3,4090,1.0000000036274914e-15
20240330,07,12,4,4919,1.0000000036274914e-15
20240330,07,12,5,3931,1.0000000036274914e-15
20240330,07,12,6,4172,1.0000000036274914e-15
20240330,07,1,1,4678,1.0000000036274914e-15
20240330,07,1,2,4718,1.0000000036274914e-15
20240330,07,1,3,3339,1.0000000036274914e-15
20240330,07,1,4,5014,1.0000000036274914e-15
20240330,07,1,5,3831,1.0000000036274914e-15
20240330,07,1,6,5305,1.0000000036274914e-15
20240330,07,2,1,3895,1.0000000036274914e-15
20240330,07,2,2,4090,1.0000000036274914e-15
20240330,07,2,3,3334,1.0000000036274914e-15
20240330,07,2,4,3347,1.0000000036274914e-15
20240330,07,2,5,4446,1.0000000036274914e-15
20240330,07,2,6,3930,1.0000000036274914e-15
20240330,07,3,1,4943,1.0000000036274914e-15
20240330,07,3,2,4092,1.0000000036274914e-15
20240330,07,3,3,3982,1.0000000036274914e-15
20240330,07,3,4,5008,1.0000000036274914e-15
20240330,07,3,5,4308,1.0000000036274914e-15
20240330,07,3,6,4377,1.0000000036274914e-15
20240330,07,4,1,4071,1.0000000036274914e-15
20240330,07,4,2,4172,1.0000000036274914e-15
20240330,07,4,3,3474,1.0000000036274914e-15
20240330,07,4,4,4917,1.0000000036274914e-15
20240330,07,4,5,4049,1.0000000036274914e-15
20240330,07,4,6,4089,1.0000000036274914e-15
20240330,07,5,1,4281,1.0000000036274914e-15
20240330,07,5,2,4402,1.0000000036274914e-15
20240330,07,5,3,3931,1.0000000036274914e-15
20240330,07,5,4,4979,1.0000000036274914e-15
20240330,07,5,5,4663,1.0000000036274914e-15
20240330,07,5,6,4189,1.0000000036274914e-15
20240330,07,6,1,4919,1.0000000036274914e-15
20240330,07,6,2,4004,1.0000000036274914e-15
20240330,07,6,3,3831,1.0000000036274914e-15
20240330,07,6,4,4983,1.0000000036274914e-15
20240330,07,6,5,5245,1.0000000036274914e-15
20240330,07,6,6,4590,1.0000000036274914e-15
20240330,07,7,1,3339,1.0000000036274914e-15
20240330,07,7,2,3930,1.0000000036274914e-15
20240330,07,7,3,3948,1.0000000036274914e-15
20240330,07,7,4,4033,1.0000000036274914e-15
20240330,07,7,5,4642,1.0000000036274914e-15
20240330,07,7,6,5008,1.0000000036274914e-15
20240330,07,8,1,5087,1.0000000036274914e-15
20240330,07,8,2,4071,1.0000000036274914e-15
20240330,07,8,3,4051,1.0000000036274914e-15
20240330,07,8,4,4943,1.0000000036274914e-15
20240330,07,8,5,3502,1.0000000036274914e-15
20240330,07,8,6,4156,1.0000000036274914e-15
20240330,07,9,1,4446,1.0000000036274914e-15
20240330,07,9,2,5014,1.0000000036274914e-15
20240330,07,9,3,4308,1.0000000036274914e-15
20240330,07,9,4,4189,1.0000000036274914e-15
20240330,07,9,5,3474,1.0000000036274914e-15
20240330,07,9,6,4085,1.0000000036274914e-15
20240330,09,10,1,4730,1.0000000036274914e-15
20240330,09,10,2,4804,1.0000000036274914e-15
20240330,09,10,3,4014,1.0000000036274914e-15
20240330,09,10,4,4964,1.0000000036274914e-15
20240330,09,10,5,4924,1.0000000036274914e-15
20240330,09,10,6,4746,1.0000000036274914e-15
20240330,09,11,1,4289,1.0000000036274914e-15
20240330,09,11,2,3188,1.0000000036274914e-15
20240330,09,11,3,4447,1.0000000036274914e-15
20240330,09,11,4,4984,1.0000000036274914e-15
20240330,09,11,5,5204,1.0000000036274914e-15
20240330,09,11,6,4900,1.0000000036274914e-15
20240330,09,12,1,4530,1.0000000036274914e-15
20240330,09,12,2,4546,1.0000000036274914e-15
20240330,09,12,3,4123,1.0000000036274914e-15
20240330,09,12,4,4536,1.0000000036274914e-15
20240330,09,12,5,4183,1.0000000036274914e-15
20240330,09,12,6,5045,1.0000000036274914e-15
20240330,09,1,1,4447,1.0000000036274914e-15
20240330,09,1,2,4014,1.0000000036274914e-15
20240330,09,1,3,5079,1.0000000036274914e-15
20240330,09,1,4,5194,1.0000000036274914e-15
20240330,09,1,5,5335,1.0000000036274914e-15
20240330,09,1,6,5297,1.0000000036274914e-15
20240330,09,2,1,3280,1.0000000036274914e-15
20240330,09,2,2,4372,1.0000000036274914e-15
20240330,09,2,3,4317,1.0000000036274914e-15
20240330,09,2,4,4974,1.0000000036274914e-15
20240330,09,2,5,5317,1.0000000036274914e-15
20240330,09,2,6,5227,1.0000000036274914e-15
20240330,09,3,1,4924,1.0000000036274914e-15
20240330,09,3,2,4927,1.0000000036274914e-15
20240330,09,3,3,4984,1.0000000036274914e-15
20240330,09,3,4,5277,1.0000000036274914e-15
20240330,09,3,5,4499,1.0000000036274914e-15
20240330,09,3,6,5184,1.0000000036274914e-15
20240330,09,4,1,4746,1.0000000036274914e-15
20240330,09,4,2,5204,1.0000000036274914e-15
20240330,09,4,3,3999,1.0000000036274914e-15
20240330,09,4,4,4244,1.0000000036274914e-15
20240330,09,4,5,5030,1.0000000036274914e-15
20240330,09,4,6,5254,1.0000000036274914e-15
20240330,09,5,1,4964,1.0000000036274914e-15
20240330,09,5,2,4773,1.0000000036274914e-15
20240330,09,5,3,5182,1.0000000036274914e-15
20240330,09,5,4,5192,1.0000000036274914e-15
20240330,09,5,5,5297,1.0000000036274914e-15
20240330,09,5,6,5165,1.0000000036274914e-15
20240330,09,6,1,4804,1.0000000036274914e-15
20240330,09,6,2,4900,1.0000000036274914e-15
20240330,09,6,3,4730,1.0000000036274914e-15
20240330,09,6,4,5079,1.0000000036274914e-15
20240330,09,6,5,4844,1.0000000036274914e-15
20240330,09,6,6,5317,1.0000000036274914e-15
20240330,09,7,1,3188,1.0000000036274914e-15
20240330,09,7,2,4891,1.0000000036274914e-15
20240330,09,7,3,4289,1.0000000036274914e-15
20240330,09,7,4,5227,1.0000000036274914e-15
20240330,09,7,5,5194,1.0000000036274914e-15
20240330,09,7,6,5335,1.0000000036274914e-15
20240330,09,8,1,4372,1.0000000036274914e-15
20240330,09,8,2,5030,1.0000000036274914e-15
20240330,09,8,3,5254,1.0000000036274914e-15
20240330,09,8,4,4317,1.0000000036274914e-15
20240330,09,8,5,4927,1.0000000036274914e-15
20240330,09,8,6,4819,1.0000000036274914e-15
20240330,09,9,1,3999,1.0000000036274914e-15
20240330,09,9,2,4499,1.0000000036274914e-15
20240330,09,9,3,4974,1.0000000036274914e-15
20240330,09,9,4,5182,1.0000000036274914e-15
20240330,09,9,5,4773,1.0000000036274914e-15
20240330,09,9,6,5277,1.0000000036274914e-15
20240330,10,10,1,3870,1.0000000036274914e-15
20240330,10,10,2,4650,1.0000000036274914e-15
20240330,10,10,3,4116,1.0000000036274914e-15
20240330,10,10,4,3501,1.0000000036274914e-15
20240330,10,10,5,4566,1.0000000036274914e-15
20240330,10,10,6,4055,1.0000000036274914e-15
20240330,10,11,1,3713,1.0000000036274914e-15
20240330,10,11,2,5142,1.0000000036274914e-15
20240330,10,11,3,5019,1.0000000036274914e-15
20240330,10,11,4,3966,1.0000000036274914e-15
20240330,10,11,5,4003,1.0000000036274914e-15
20240330,10,11,6,4988,1.0000000036274914e-15
20240330,10,12,1,3997,1.0000000036274914e-15
20240330,10,12,2,4256,1.0000000036274914e-15
20240330,10,12,3,3910,1.0000000036274914e-15
20240330,10,12,4,4366,1.0000000036274914e-15
20240330,10,12,5,4016,1.0000000036274914e-15
20240330,10,12,6,4057,1.0000000036274914e-15
20240330,10,1,1,4889,1.0000000036274914e-15
20240330,10,1,2,4060,1.0000000036274914e-15
20240330,10,1,3,5281,1.0000000036274914e-15
20240330,10,1,4,5146,1.0000000036274914e-15
20240330,10,1,5,3839,1.0000000036274914e-15
20240330,10,1,6,3692,1.0000000036274914e-15
20240330,10,2,1,4016,1.0000000036274914e-15
20240330,10,2,2,3541,1.0000000036274914e-15
20240330,10,2,3,4550,1.0000000036274914e-15
20240330,10,2,4,4570,1.0000000036274914e-15
20240330,10,2,5,5264,1.0000000036274914e-15
20240330,10,2,6,3501,1.0000000036274914e-15
20240330,10,3,1,4116,1.0000000036274914e-15
20240330,10,3,2,3910,1.0000000036274914e-15
20240330,10,3,3,4966,1.0000000036274914e-15
20240330,10,3,4,4002,1.0000000036274914e-15
20240330,10,3,5,5334,1.0000000036274914e-15
20240330,10,3,6,5189,1.0000000036274914e-15
20240330,10,4,1,4121,1.0000000036274914e-15
20240330,10,4,2,4055,1.0000000036274914e-15
20240330,10,4,3,4275,1.0000000036274914e-15
20240330,10,4,4,4361,1.0000000036274914e-15
20240330,10,4,5,4200,1.0000000036274914e-15
20240330,10,4,6,5142,1.0000000036274914e-15
20240330,10,5,1,4714,1.0000000036274914e-15
20240330,10,5,2,4057,1.0000000036274914e-15
20240330,10,5,3,3543,1.0000000036274914e-15
20240330,10,5,4,4566,1.0000000036274914e-15
20240330,10,5,5,5281,1.0000000036274914e-15
20240330,10,5,6,5019,1.0000000036274914e-15
20240330,10,6,1,4179,1.0000000036274914e-15
20240330,10,6,2,4366,1.0000000036274914e-15
20240330,10,6,3,3966,1.0000000036274914e-15
20240330,10,6,4,5264,1.0000000036274914e-15
20240330,10,6,5,4650,1.0000000036274914e-15
20240330,10,6,6,4734,1.0000000036274914e-15
20240330,10,7,1,3839,1.0000000036274914e-15
20240330,10,7,2,3713,1.0000000036274914e-15
20240330,10,7,3,4570,1.0000000036274914e-15
20240330,10,7,4,5334,1.0000000036274914e-15
20240330,10,7,5,3997,1.0000000036274914e-15
20240330,10,7,6,3686,1.0000000036274914e-15
20240330,10,8,1,3361,1.0000000036274914e-15
20240330,10,8,2,4121,1.0000000036274914e-15
20240330,10,8,3,4664,1.0000000036274914e-15
20240330,10,8,4,4256,1.0000000036274914e-15
20240330,10,8,5,4889,1.0000000036274914e-15
20240330,10,8,6,4002,1.0000000036274914e-15
20240330,10,9,1,5146,1.0000000036274914e-15
20240330,10,9,2,3612,1.0000000036274914e-15
20240330,10,9,3,4052,1.0000000036274914e-15
20240330,10,9,4,3541,1.0000000036274914e-15
20240330,10,9,5,4361,1.0000000036274914e-15
20240330,10,9,6,4966,1.0000000036274914e-15
20240330,17,10,1,4796,1.0000000036274914e-15
20240330,17,10,2,4544,1.0000000036274914e-15
20240330,17,10,3,5161,1.0000000036274914e-15
20240330,17,10,4,3618,1.0000000036274914e-15
20240330,17,10,5,3828,1.0000000036274914e-15
20240330,17,10,6,2878,1.0000000036274914e-15
20240330,17,11,1,3159,1.0000000036274914e-15
20240330,17,11,2,3796,1.0000000036274914e-15
20240330,17,11,3,3435,1.0000000036274914e-15
20240330,17,11,4,3655,1.0000000036274914e-15
20240330,17,11,5,3663,1.0000000036274914e-15
20240330,17,11,6,4811,1.0000000036274914e-15
20240330,17,12,1,4084,1.0000000036274914e-15
20240330,17,12,2,3837,1.0000000036274914e-15
20240330,17,12,3,4073,1.0000000036274914e-15
20240330,17,12,4,4494,1.0000000036274914e-15
20240330,17,12,5,4009,1.0000000036274914e-15
20240330,17,12,6,4268,1.0000000036274914e-15
20240330,17,1,1,2878,1.0000000036274914e-15
20240330,17,1,2,3802,1.0000000036274914e-15
20240330,17,1,3,3411,1.0000000036274914e-15
20240330,17,1,4,3615,1.0000000036274914e-15
20240330,17,1,5,4054,1.0000000036274914e-15
20240330,17,1,6,5010,1.0000000036274914e-15
20240330,17,2,1,3883,1.0000000036274914e-15
20240330,17,2,2,4834,1.0000000036274914e-15
20240330,17,2,3,4708,1.0000000036274914e-15
20240330,17,2,4,3277,1.0000000036274914e-15
20240330,17,2,5,5257,1.0000000036274914e-15
20240330,17,2,6,4396,1.0000000036274914e-15
20240330,17,3,1,4811,1.0000000036274914e-15
20240330,17,3,2,3987,1.0000000036274914e-15
20240330,17,3,3,3828,1.0000000036274914e-15
20240330,17,3,4,3081,1.0000000036274914e-15
20240330,17,3,5,4544,1.0000000036274914e-15
20240330,17,3,6,4173,1.0000000036274914e-15
20240330,17,4,1,3435,1.0000000036274914e-15
20240330,17,4,2,5243,1.0000000036274914e-15
20240330,17,4,3,4785,1.0000000036274914e-15
20240330,17,4,4,3859,1.0000000036274914e-15
20240330,17,4,5,3837,1.0000000036274914e-15
20240330,17,4,6,4084,1.0000000036274914e-15
20240330,17,5,1,3411,1.0000000036274914e-15
20240330,17,5,2,5163,1.0000000036274914e-15
20240330,17,5,3,3442,1.0000000036274914e-15
20240330,17,5,4,5161,1.0000000036274914e-15
20240330,17,5,5,3796,1.0000000036274914e-15
20240330,17,5,6,4796,1.0000000036274914e-15
20240330,17,6,1,4268,1.0000000036274914e-15
20240330,17,6,2,3277,1.0000000036274914e-15
20240330,17,6,3,3618,1.0000000036274914e-15
20240330,17,6,4,3802,1.0000000036274914e-15
20240330,17,6,5,4277,1.0000000036274914e-15
20240330,17,6,6,3159,1.0000000036274914e-15
20240330,17,7,1,3663,1.0000000036274914e-15
20240330,17,7,2,5010,1.0000000036274914e-15
20240330,17,7,3,3655,1.0000000036274914e-15
20240330,17,7,4,4073,1.0000000036274914e-15
20240330,17,7,5,3883,1.0000000036274914e-15
20240330,17,7,6,4834,1.0000000036274914e-15
20240330,17,8,1,4009,1.0000000036274914e-15
20240330,17,8,2,3081,1.0000000036274914e-15
20240330,17,8,3,4494,1.0000000036274914e-15
20240330,17,8,4,5243,1.0000000036274914e-15
20240330,17,8,5,4462,1.0000000036274914e-15
20240330,17,8,6,3615,1.0000000036274914e-15
20240330,17,9,1,3685,1.0000000036274914e-15
20240330,17,9,2,3859,1.0000000036274914e-15
20240330,17,9,3,5203,1.0000000036274914e-15
20240330,17,9,4,4214,1.0000000036274914e-15
20240330,17,9,5,4389,1.0000000036274914e-15
20240330,17,9,6,4708,1.0000000036274914e-15
20240330,19,10,1,4991,1.0000000036274914e-15
20240330,19,10,2,4992,1.0000000036274914e-15
20240330,19,10,3,3838,1.0000000036274914e-15
20240330,19,10,4,4360,1.0000000036274914e-15
20240330,19,10,5,4797,1.0000000036274914e-15
20240330,19,10,6,5000,1.0000000036274914e-15
20240330,19,11,1,4463,1.0000000036274914e-15
20240330,19,11,2,4949,1.0000000036274914e-15
20240330,19,11,3,4066,1.0000000036274914e-15
20240330,19,11,4,5018,1.0000000036274914e-15
20240330,19,11,5,5002,1.0000000036274914e-15
20240330,19,11,6,4702,1.0000000036274914e-15
20240330,19,12,1,4601,1.0000000036274914e-15
20240330,19,12,2,3621,1.0000000036274914e-15
20240330,19,12,3,3833,1.0000000036274914e-15
20240330,19,12,4,3952,1.0000000036274914e-15
20240330,19,12,5,4137,1.0000000036274914e-15
20240330,19,12,6,4776,1.0000000036274914e-15
20240330,19,1,1,4158,1.0000000036274914e-15
20240330,19,1,2,4552,1.0000000036274914e-15
20240330,19,1,3,3523,1.0000000036274914e-15
20240330,19,1,4,4395,1.0000000036274914e-15
20240330,19,1,5,4992,1.0000000036274914e-15
20240330,19,1,6,4066,1.0000000036274914e-15
20240330,19,2,1,3539,1.0000000036274914e-15
20240330,19,2,2,4020,1.0000000036274914e-15
20240330,19,2,3,5000,1.0000000036274914e-15
20240330,19,2,4,4487,1.0000000036274914e-15
20240330,19,2,5,4899,1.0000000036274914e-15
20240330,19,2,6,3273,1.0000000036274914e-15
20240330,19,3,1,3072,1.0000000036274914e-15
20240330,19,3,2,4864,1.0000000036274914e-15
20240330,19,3,3,4463,1.0000000036274914e-15
20240330,19,3,4,4797,1.0000000036274914e-15
20240330,19,3,5,4273,1.0000000036274914e-15
20240330,19,3,6,3621,1.0000000036274914e-15
20240330,19,4,1,4137,1.0000000036274914e-15
20240330,19,4,2,5002,1.0000000036274914e-15
20240330,19,4,3,3736,1.0000000036274914e-15
20240330,19,4,4,5138,1.0000000036274914e-15
20240330,19,4,5,4106,1.0000000036274914e-15
20240330,19,4,6,4360,1.0000000036274914e-15
20240330,19,5,1,3833,1.0000000036274914e-15
20240330,19,5,2,5154,1.0000000036274914e-15
20240330,19,5,3,3627,1.0000000036274914e-15
20240330,19,5,4,4552,1.0000000036274914e-15
20240330,19,5,5,5018,1.0000000036274914e-15
20240330,19,5,6,3838,1.0000000036274914e-15
20240330,19,6,1,3952,1.0000000036274914e-15
20240330,19,6,2,4899,1.0000000036274914e-15
20240330,19,6,3,4702,1.0000000036274914e-15
20240330,19,6,4,4991,1.0000000036274914e-15
20240330,19,6,5,3523,1.0000000036274914e-15
20240330,19,6,6,4782,1.0000000036274914e-15
20240330,19,7,1,3951,1.0000000036274914e-15
20240330,19,7,2,4395,1.0000000036274914e-15
20240330,19,7,3,4020,1.0000000036274914e-15
20240330,19,7,4,4601,1.0000000036274914e-15
20240330,19,7,5,4949,1.0000000036274914e-15
20240330,19,7,6,5309,1.0000000036274914e-15
20240330,19,8,1,3643,1.0000000036274914e-15
20240330,19,8,2,3736,1.0000000036274914e-15
20240330,19,8,3,3539,1.0000000036274914e-15
20240330,19,8,4,4776,1.0000000036274914e-15
20240330,19,8,5,4864,1.0000000036274914e-15
20240330,19,8,6,5239,1.0000000036274914e-15
20240330,19,9,1,3843,1.0000000036274914e-15
20240330,19,9,2,4487,1.0000000036274914e-15
20240330,19,9,3,4106,1.0000000036274914e-15
20240330,19,9,4,4273,1.0000000036274914e-15
20240330,19,9,5,4158,1.0000000036274914e-15
20240330,19,9,6,4580,1.0000000036274914e-15
20240330,21,10,1,4076,1.0000000036274914e-15
20240330,21,10,2,3904,1.0000000036274914e-15
20240330,21,10,3,3792,1.0000000036274914e-15
20240330,21,10,4,4015,1.0000000036274914e-15
20240330,21,10,5,3788,1.0000000036274914e-15
20240330,21,10,6,3445,1.0000000036274914e-15
20240330,21,11,1,4743,1.0000000036274914e-15
20240330,21,11,2,5012,1.0000000036274914e-15
20240330,21,11,3,3955,1.0000000036274914e-15
20240330,21,11,4,4297,1.0000000036274914e-15
20240330,21,11,5,5029,1.0000000036274914e-15
20240330,21,11,6,4114,1.0000000036274914e-15
20240330,21,12,1,3473,1.0000000036274914e-15
20240330,21,12,2,3333,1.0000000036274914e-15
20240330,21,12,3,4140,1.0000000036274914e-15
20240330,21,12,4,4351,1.0000000036274914e-15
20240330,21,12,5,4409,1.0000000036274914e-15
20240330,21,12,6,4832,1.0000000036274914e-15
