hd,jcd,rno,lane,regno,st_pred_sec,st_rel_sec,st_rank_in_race,dash_advantage,wall_weak_flag,proba_nige,proba_sashi,proba_makuri,proba_makuri_sashi,proba_win,wind_speed_m,kimarite_sashi,is_crosswind,boat_rate3,is_strong_wind,racer_id,dash_attack_flag,kimarite_makuri,power_lane,power_outer,course_avg_st,outer_over_inner,wave_height_cm,power_inner,decision4,motor_rate2,racer_name,kimarite_nuki,tenji_st,boat_rate2,motor_rate3,course_first_rate,kimarite_makuri_sashi,st_rank,tenji_sec,course_3rd_rate,tenji_rank
20240301,03,10,5,3996,0.20790979346438845,0.10877128056784259,5,-0.06231141600478021,0,0.0,0.8489083375164163,0.11468380920302262,0.03640476256431979,0.04710850327933988,4.0,0.0,0,46.28,0,3996,0,0.0,15.626999999999999,143165591.69433334,0.18,143165575.94033334,5.0,15.754,MAKURI,37.37,秋山 直之,1.0,0.14,31.38,51.52,13.5,4.0,5,6.86,64.8,2
20240301,03,10,6,4361,0.22109509235490002,0.12195657945835416,6,-0.06231141600478021,0,0.0,0.5757486938619276,0.3660190983199029,0.05822752824396121,0.0019802247176376343,4.0,0.0,0,56.93,0,4361,0,0.0,429496742.763,143165591.69433334,0.16,143165575.94033334,5.0,15.754,MAKURI,29.89,柳生 泰二,0.0,0.15,39.6,41.95,2.5,1.0,6,6.91,28.2,5
20240301,03,11,1,4044,0.10314970646419439,0.010789029793859206,2,0.028254063789783374,0,0.9999973541729335,0.0,0.0,0.0,0.3083607660619455,7.0,0.0,0,56.59,1,4044,0,0.0,14.635,143165590.27933332,0.13,143165576.7663333,10.0,13.513,NIGE,33.85,湯川 浩司,1.0,0.17,36.1,51.79,66.6,0.0,1,6.89,95.2,2
20240301,03,11,2,4586,0.15856295494239314,0.06620227827205796,5,0.028254063789783374,0,0.0,0.3629506439869064,0.30606104392403344,0.3309839032893434,0.031137131999935598,7.0,6.0,0,57.61,1,4586,0,4.0,13.318999999999999,143165590.27933332,0.13,143165576.7663333,10.0,13.513,NIGE,29.07,磯部 誠,0.0,0.27,40.76,41.86,25.0,0.0,3,6.88,57.5,1
20240301,03,11,3,4296,0.1747184507619506,0.08235777409161543,6,0.028254063789783374,0,0.0,0.2987143619020318,0.5019268070250399,0.19935400418829655,0.04594960168309851,7.0,2.0,0,52.27,1,4296,0,1.0,12.585,143165590.27933332,0.14,143165576.7663333,10.0,13.513,NIGE,26.83,岡崎 恭裕,0.0,0.21,32.39,41.46,9.6,2.0,2,6.9,50.0,3
20240301,03,11,4,4688,0.14271454644456766,0.05035386977423248,4,0.028254063789783374,0,0.0,0.44307601586277096,0.38765388634036785,0.16926568833766625,0.05236213815778582,7.0,4.0,0,47.51,1,4688,0,0.0,429496741.737,143165590.27933332,0.15,143165576.7663333,10.0,13.513,NIGE,27.33,永井 彪也,1.0,0.41,34.25,44.19,14.6,1.0,6,7.02,56.1,5
20240301,03,11,5,4826,0.09236067667033518,0.0,1,0.028254063789783374,0,0.0,0.2987929208094666,0.4296733881739042,0.2715291788570319,0.15838845897820703,7.0,0.0,0,51.22,1,4826,0,1.0,13.092999999999998,143165590.27933332,0.13,143165576.7663333,10.0,13.513,NIGE,28.99,井上 一輝,2.0,0.31,31.71,45.56,15.7,3.0,4,6.92,63.1,4
20240301,03,11,6,3952,0.11659369768428517,0.024233021013949987,3,0.028254063789783374,0,0.0,0.6633231710251783,0.276481745958137,0.06019214769779644,0.016235697604549307,7.0,0.0,0,50.27,1,3952,0,0.0,16.008,143165590.27933332,0.13,143165576.7663333,10.0,13.513,NIGE,38.14,中澤 和志,0.0,0.35,34.59,55.15,8.5,2.0,5,7.02,48.5,5
20240301,03,12,1,4266,0.1100762283691118,0.0,1,-0.017389032363894996,0,0.9999971010476001,0.0,0.0,0.0,0.4151495305168837,5.0,0.0,0,48.91,0,4266,0,0.0,17.197,15.149,0.12,0.04800000000000004,10.0,15.100999999999999,NIGE,42.93,長田 頼宗,3.0,,33.7,62.63,73.4,0.0,1,,95.3,1
20240301,03,12,2,3959,0.14853307584525666,0.03845684747614486,3,-0.017389032363894996,0,0.0,0.8474764140954562,0.09286776125827291,0.05965374479249719,0.11315708882735853,5.0,5.0,0,55.87,0,3959,0,2.0,13.801,15.149,0.16,0.04800000000000004,10.0,15.100999999999999,NIGE,29.83,坪井 康晴,1.0,,35.75,45.3,19.0,0.0,1,,73.8,1
20240301,03,12,3,4148,0.2446743701283034,0.1345981417591916,6,-0.017389032363894996,0,0.0,0.8879055192150722,0.030705396104093823,0.08138651503455445,0.008565828591635804,5.0,1.0,0,51.37,0,4148,0,3.0,14.304999999999998,15.149,0.14,0.04800000000000004,10.0,15.100999999999999,NIGE,31.61,枝尾 賢,5.0,,31.69,48.28,23.5,3.0,1,,66.6,1
20240301,03,12,4,4269,0.18828801029039754,0.07821178192128575,4,-0.017389032363894996,0,0.0,0.9037589698082923,0.0561957067733626,0.04004349787109843,0.020210325242970395,5.0,1.0,0,46.67,0,4269,,3.0,11.908,15.149,0.15,0.04800000000000004,10.0,15.100999999999999,NIGE,23.84,杉山 裕也,1.0,,31.67,38.37,15.0,1.0,1,,65.0,1
20240301,03,12,5,4409,0.22383836609106747,0.11376213772195568,5,-0.017389032363894996,0,0.0,0.7181869697350948,0.1476774189291641,0.13413157069531997,0.006277078085517741,5.0,0.0,0,45.76,0,4409,0,1.0,18.019,15.149,0.15,0.04800000000000004,10.0,15.100999999999999,NIGE,44.81,坂元 浩仁,2.0,,32.2,62.3,8.5,1.0,1,,48.9,1
20240301,03,12,6,3783,0.14332439505289182,0.03324816668378003,2,-0.017389032363894996,0,0.0,0.8286367552266158,0.07847468276877383,0.09288638281650298,0.020132500338138376,5.0,0.0,0,50.82,0,3783,0,0.0,15.519999999999998,15.149,0.16,0.04800000000000004,10.0,15.100999999999999,NIGE,35.94,瓜生 正義,0.0,,35.52,55.21,0.0,0.0,1,,28.1,1
20240301,03,1,1,4013,0.147315409258585,0.043614187537707585,4,0.011223143482004871,1,0.9999984970837107,0.0,0.0,0.0,0.43644958381147586,1.0,0.0,0,46.07,0,4013,0,0.0,16.693,143165590.14866668,0.13,143165575.42200002,10.0,14.726666666666667,NIGE,41.85,中島 孝平,2.0,0.15,29.21,54.89,75.3,0.0,4,6.88,90.7,5
20240301,03,1,2,4084,0.2030784235953491,0.0993772018744717,5,0.011223143482004871,0,0.0,0.550840651497686,0.3594242809767487,0.08972829522917453,0.06505573585145387,1.0,5.0,0,51.65,0,4084,0,5.0,13.488,143165590.14866668,0.16,143165575.42200002,10.0,14.726666666666667,NIGE,32.02,杉山 正樹,3.0,0.16,35.16,47.19,28.8,0.0,5,6.87,73.3,4
20240301,03,1,3,3940,0.14161101459122571,0.037909792870348305,3,0.011223143482004871,0,0.0,0.39764517271863425,0.2418197896243156,0.36052890443146246,0.07545093920743554,1.0,1.0,0,49.47,0,3940,0,4.0,13.999,143165590.14866668,0.12,143165575.42200002,10.0,14.726666666666667,NIGE,32.53,飯山 泰,1.0,0.09,34.04,45.78,18.3,3.0,1,6.74,65.3,1
20240301,03,1,4,3499,0.10370122172087741,0.0,1,0.011223143482004871,0,0.0,0.5716252396099132,0.3040042178785639,0.12436576412835565,0.159263979485375,1.0,1.0,0,50.8,0,3499,0,1.0,429496743.138,143165590.14866668,0.14,143165575.42200002,10.0,14.726666666666667,NIGE,34.68,市川 哲也,1.0,0.17,35.83,54.91,11.1,2.0,6,6.87,66.6,4
20240301,03,1,5,4586,0.11331770819350111,0.009616486472623698,2,0.011223143482004871,0,0.0,0.34318244931902886,0.4566371588607969,0.20017407595768158,0.12738219988051236,1.0,0.0,0,57.61,0,4586,0,2.0,13.318999999999999,143165590.14866668,0.12,143165575.42200002,10.0,14.726666666666667,NIGE,29.07,磯部 誠,0.0,0.14,40.76,41.86,14.2,4.0,3,6.8,54.7,3
20240301,03,1,6,3541,0.24131648708476666,0.13761526536388924,6,0.011223143482004871,0,0.0,0.4527287956710709,0.3965921562732273,0.15067364512440848,0.007054165733859716,1.0,0.0,0,55.32,0,3541,0,0.0,13.989,143165590.14866668,0.16,143165575.42200002,10.0,14.726666666666667,NIGE,31.87,三嶌 誠司,0.0,0.13,40.96,48.35,0.0,0.0,2,6.78,34.6,2
20240301,03,2,1,4294,0.1315401592479552,0.02184929210907277,3,-0.029991296715961624,0,0.9999972752561228,0.0,0.0,0.0,0.5552603017542436,4.0,0.0,0,50.0,0,4294,0,0.0,16.585,13.030999999999999,0.15,-2.1430000000000007,10.0,15.174,MAKURI,39.27,古賀 繁輝,1.0,0.0001,32.98,54.97,60.4,0.0,1,6.73,91.6,1
20240301,03,2,2,4266,0.12209275236785211,0.012401885228969678,2,-0.029991296715961624,0,0.0,0.5674985147436757,0.341520382941952,0.09097841186466431,0.1396340531316795,4.0,4.0,0,48.91,0,4266,0,4.0,16.997,13.030999999999999,0.13,-2.1430000000000007,10.0,15.174,MAKURI,42.93,長田 頼宗,2.0,0.09,33.7,62.63,22.7,0.0,3,6.74,63.6,2
20240301,03,2,3,4808,0.14868609957634973,0.0389952324374673,4,-0.029991296715961624,0,0.0,0.2844193891829225,0.6415051508843579,0.07407156678534543,0.08814238458651695,4.0,2.0,0,37.68,0,4808,0,6.0,11.94,13.030999999999999,0.16,-2.1430000000000007,10.0,15.174,MAKURI,27.22,松尾 拓,0.0,0.04,28.26,46.15,32.4,4.0,2,6.85,78.3,4
20240301,03,2,4,4296,0.10969086713888243,0.0,1,-0.029991296715961624,0,0.0,0.4295046644405894,0.44628304427616045,0.12420952577106048,0.09046128697723858,4.0,3.0,0,52.27,0,4296,0,3.0,12.385,13.030999999999999,0.14,-2.1430000000000007,10.0,15.174,MAKURI,26.83,岡崎 恭裕,0.0,0.11,32.39,41.46,13.7,2.0,4,6.9,65.5,5
20240301,03,2,5,4839,0.170236069663205,0.06054520252432258,5,-0.029991296715961624,0,0.0,0.5105519274561614,0.4150173442537466,0.07442833947367937,0.018935519535726676,4.0,0.0,0,48.8,0,4839,0,0.0,12.51,13.030999999999999,0.16,-2.1430000000000007,10.0,15.174,MAKURI,29.34,四宮 与寛,2.0,0.18,30.12,43.71,7.8,1.0,5,6.83,47.3,3
20240301,03,2,6,4500,0.21236596453795456,0.10267509739907213,6,-0.029991296715961624,0,0.0,0.3662296243439065,0.5312975815995657,0.10247073000412972,0.004508419143079168,4.0,0.0,0,50.57,0,4500,0,0.0,14.197999999999997,13.030999999999999,0.16,-2.1430000000000007,10.0,15.174,MAKURI,32.16,山田 康二,0.0,0.09,30.11,50.29,0.0,0.0,3,6.74,23.5,2
20240301,03,3,1,4409,0.12500892686854237,0.025054323597352948,3,0.03601427678695243,0,0.9999979633570396,0.0,0.0,0.0,0.5778578318057609,7.0,0.0,0,45.76,1,4409,0,0.0,17.819,14.37433333333333,0.15,-1.892999999999999,10.0,16.26733333333333,NIGE,44.81,坂元 浩仁,4.0,0.15,32.2,62.3,77.5,0.0,3,6.75,89.8,2
20240301,03,3,2,4933,0.16549190149173545,0.06553729822054603,5,0.03601427678695243,0,0.0,0.8606588850477355,0.12142639533401937,0.01791182276693542,0.2327954865501033,7.0,5.0,0,48.72,1,4933,0,2.0,15.255999999999998,14.37433333333333,0.13,-1.892999999999999,10.0,16.26733333333333,NIGE,35.6,板橋 侑我,0.0,0.21,30.77,53.93,24.1,0.0,4,6.76,86.2,3
20240301,03,3,3,3996,0.19614472581282993,0.09619012254164051,6,0.03601427678695243,0,0.0,0.5983759295335799,0.3378098983794312,0.06380664016219771,0.03194910085394893,7.0,0.0,0,46.28,1,3996,0,6.0,15.726999999999999,14.37433333333333,0.17,-1.892999999999999,10.0,16.26733333333333,NIGE,37.37,秋山 直之,2.0,0.21,31.38,51.52,36.8,6.0,4,6.71,71.0,1
20240301,03,3,4,4418,0.11907816478055304,0.019123561509363618,2,0.03601427678695243,0,0.0,0.5108975817125778,0.4298568961251829,0.059241012663547005,0.06999363182332487,7.0,3.0,0,53.57,1,4418,1,2.0,18.453999999999997,14.37433333333333,0.12,-1.892999999999999,10.0,16.26733333333333,NIGE,44.04,茅原 悠紀,0.0,0.0006,34.69,60.1,16.2,1.0,1,6.78,78.3,4
20240301,03,3,5,4575,0.15956995576050795,0.05961535248931853,4,0.03601427678695243,0,0.0,0.4669259188387716,0.4953274064561048,0.037743226886372196,0.0809079422302103,7.0,0.0,0,55.19,1,4575,0,3.0,13.338,14.37433333333333,0.12,-1.892999999999999,10.0,16.26733333333333,NIGE,32.02,戸塚 邦好,1.0,0.45,34.97,46.63,12.8,1.0,5,6.85,58.9,5
20240301,03,3,6,4486,0.09995460327118942,0.0,1,0.03601427678695243,0,0.0,0.3277701050052029,0.6228270069142797,0.04939898754882897,0.13346050970814455,7.0,0.0,0,54.59,1,4486,0,1.0,11.331,14.37433333333333,0.17,-1.892999999999999,10.0,16.26733333333333,NIGE,24.57,野村 誠,0.0,0.0007000000000000001,36.22,45.14,2.2,0.0,2,6.91,36.3,6
20240301,03,4,1,4468,0.13045440459756927,0.013869992315385021,3,-0.05815222139106249,0,0.9999976321336059,0.0,0.0,0.0,0.3058902135727089,5.0,0.0,0,49.47,0,4468,0,0.0,16.981,15.400999999999998,0.12,-143165576.46733332,5.0,143165591.8683333,NIGE,41.97,大池 佑来,2.0,0.24,35.26,59.59,82.2,0.0,4,6.7,95.5,2
20240301,03,4,2,3716,0.12982394728230057,0.01323953500011632,2,-0.05815222139106249,0,0.0,0.3329994709577077,0.2992932238193149,0.36769891966478563,0.2436955865418493,5.0,11.0,0,62.77,0,3716,0,1.0,429496745.631,15.400999999999998,0.13,-143165576.46733332,5.0,143165591.8683333,NIGE,40.53,石渡 鉄兵,3.0,0.34,45.21,57.89,30.0,0.0,6,6.65,72.0,1
20240301,03,4,3,4826,0.1377241866900805,0.021139774407896245,4,-0.05815222139106249,0,0.0,0.09497110085080622,0.6726557167975044,0.23236614858962706,0.12218443563484294,5.0,1.0,0,51.22,0,4826,0,4.0,12.992999999999999,15.400999999999998,0.16,-143165576.46733332,5.0,143165591.8683333,NIGE,28.99,井上 一輝,5.0,0.31,31.71,45.56,26.8,1.0,5,6.76,78.0,4
20240301,03,4,4,4148,0.24164833082539153,0.12506391854320728,6,-0.05815222139106249,0,0.0,0.14170646516603994,0.6223211468954679,0.23596774971531628,0.03050591977103982,5.0,3.0,0,51.37,0,4148,1,4.0,14.104999999999997,15.400999999999998,0.13,-143165576.46733332,5.0,143165591.8683333,NIGE,31.61,枝尾 賢,0.0,0.05,31.69,48.28,17.2,3.0,3,6.75,68.9,3
20240301,03,4,5,4483,0.21422645963556203,0.09764204735337778,5,-0.05815222139106249,0,0.0,0.2298465049960055,0.5051566733204929,0.2649905635206909,0.006969836221647454,5.0,1.0,0,46.03,0,4483,0,1.0,15.613,15.400999999999998,0.14,-143165576.46733332,5.0,143165591.8683333,NIGE,37.17,北野 輝季,0.0,0.01,34.92,56.54,13.1,3.0,1,6.84,44.7,5
20240301,03,4,6,4061,0.11658441228218425,0.0,1,-0.05815222139106249,0,0.0,0.236525898040932,0.5725698982727517,0.1908987393242334,0.02780722001527439,5.0,0.0,0,53.04,0,4061,0,0.0,16.485,15.400999999999998,0.11,-143165576.46733332,5.0,143165591.8683333,NIGE,39.81,萩原 秀人,0.0,0.03,39.23,60.19,0.0,0.0,2,6.84,45.4,5
20240301,03,5,1,3499,0.12490324722625652,0.021522145263051573,2,-0.0034608013761541767,0,0.9999974068524025,0.0,0.0,0.0,0.3824974108289652,5.0,0.0,0,50.8,0,3499,0,0.0,14.038,143165591.86600003,0.12,143165575.6846667,5.0,16.18133333333333,MAKURI,34.68,市川 哲也,3.0,0.0001,35.83,54.91,76.2,0.0,1,6.84,88.1,5
20240301,03,5,2,4441,0.22849188992426955,0.12511078796106462,6,-0.0034608013761541767,0,0.0,0.5732546078366627,0.23247961423195504,0.1942608832752397,0.07543359083093176,5.0,8.0,0,53.44,0,4441,0,2.0,16.422,143165591.86600003,0.12,143165575.6846667,5.0,16.18133333333333,MAKURI,41.4,末永 由楽,1.0,0.12,37.04,60.22,21.1,0.0,5,6.77,67.3,2
20240301,03,5,3,4610,0.10338110196320495,0.0,1,-0.0034608013761541767,0,0.0,0.2953240024304724,0.5384434093167002,0.1662243090179467,0.16436877883100195,5.0,1.0,0,57.5,0,4610,0,12.0,18.084,143165591.86600003,0.17,143165575.6846667,5.0,16.18133333333333,MAKURI,47.12,佐藤 大佑,0.0,0.01,36.0,67.02,39.4,1.0,2,6.7,68.4,1
20240301,03,5,4,4095,0.1275337601697413,0.02415265820653635,3,-0.0034608013761541767,0,0.0,0.58704642570097,0.18387212487789378,0.22907711911725048,0.09890419475084244,5.0,0.0,0,51.43,0,4095,0,1.0,17.531,143165591.86600003,0.14,143165575.6846667,5.0,16.18133333333333,MAKURI,44.39,福来 剛,2.0,0.03,36.57,59.36,16.6,4.0,3,6.84,64.2,5
20240301,03,5,5,4371,0.16468308468914536,0.06130198272594041,4,-0.0034608013761541767,0,0.0,0.6542235344561581,0.12716417556466264,0.21860779883477652,0.021084550511127887,5.0,0.0,0,48.84,0,4371,0,0.0,15.379,143165591.86600003,0.14,143165575.6846667,5.0,16.18133333333333,MAKURI,37.11,西山 貴浩,0.0,0.06,35.47,54.12,9.3,4.0,4,6.78,62.7,3
20240301,03,5,6,4292,0.17494179838330695,0.071560696420102,5,-0.0034608013761541767,0,0.0,0.5805592762617111,0.2362765785830117,0.18315883763804552,0.0053801250874434174,5.0,0.0,0,52.75,0,4292,0,0.0,429496742.688,143165591.86600003,0.14,143165575.6846667,5.0,16.18133333333333,MAKURI,31.36,麻生 慎介,0.0,0.25,34.62,46.75,0.0,0.0,6,6.79,42.8,4
20240301,03,8,1,4337,0.09855696315906401,0.0,1,-0.04677960353895155,0,0.9999964674256674,0.0,0.0,0.0,0.4427189054605416,7.0,0.0,0,55.56,1,4337,0,0.0,14.468,12.981666666666664,0.13,-143165578.11400002,5.0,143165591.09566668,MAKURI,33.7,平本 真之,4.0,0.11,37.88,50.54,75.4,0.0,3,6.81,92.9,4
20240301,03,8,2,3562,0.1447715387610763,0.04621457560201228,3,-0.04677960353895155,0,0.0,0.5525313305259657,0.4373511560775643,0.010114245859936163,0.15573949781896082,7.0,8.0,0,53.63,1,3562,0,4.0,429496744.353,12.981666666666664,0.16,-143165578.11400002,5.0,143165591.09566668,MAKURI,37.93,山下 和彦,2.0,0.24,36.31,57.47,29.7,0.0,6,6.8,68.0,3
20240301,03,8,3,4504,0.1285930512825508,0.030036088123486793,2,-0.04677960353895155,0,0.0,0.41064705377859245,0.5352920107044536,0.05405611002099865,0.09790066654192528,7.0,2.0,0,61.38,1,4504,0,7.0,14.466000000000001,12.981666666666664,0.14,-143165578.11400002,5.0,143165591.09566668,MAKURI,32.24,前田 将太,0.0,0.01,38.62,50.27,25.5,2.0,2,6.75,72.3,2
20240301,03,8,4,3940,0.1989649462450116,0.10040798308594759,6,-0.04677960353895155,0,0.0,0.16158174977621634,0.8269947200583662,0.011421920295120092,0.0038003903094187834,7.0,0.0,0,49.47,1,3940,0,8.0,13.999,12.981666666666664,0.13,-143165578.11400002,5.0,143165591.09566668,MAKURI,32.53,飯山 泰,1.0,0.0001,34.04,45.78,22.2,1.0,1,6.72,51.1,1
20240301,03,8,5,4269,0.16150151056016895,0.06294454740110494,5,-0.04677960353895155,0,0.0,0.4635863470126355,0.5013241592763573,0.035085847121496816,0.0035497734373946656,7.0,0.0,0,46.67,1,4269,0,0.0,11.508,12.981666666666664,0.16,-143165578.11400002,5.0,143165591.09566668,MAKURI,23.84,杉山 裕也,2.0,0.23,31.67,38.37,9.8,3.0,5,6.86,62.7,6
20240301,03,8,6,4575,0.15179390701436526,0.053236943855301255,4,-0.04677960353895155,0,0.0,0.4610176455840229,0.5179508505711643,0.021028900406790948,0.012003459129802786,7.0,0.0,0,55.19,1,4575,0,1.0,13.437999999999999,12.981666666666664,0.14,-143165578.11400002,5.0,143165591.09566668,MAKURI,32.02,戸塚 邦好,0.0,0.19,34.97,46.63,5.5,1.0,4,6.83,33.3,5
20240301,03,9,1,4907,0.1455049489593503,0.07506644559798491,5,0.03732721579659444,1,0.9999970097506014,0.0,0.0,0.0,0.6322877265565235,7.0,0.0,0,60.22,1,4907,0,0.0,14.031999999999998,143165592.15066665,0.14,143165579.167,5.0,12.983666666666666,NIGE,30.9,小池 修平,1.0,0.24,42.47,44.38,74.5,0.0,4,6.79,96.3,2
20240301,03,9,2,4486,0.15046360659181765,0.08002510323045227,6,0.03732721579659444,0,0.0,0.032790049365442955,0.858194277736018,0.10901379174192866,0.1649057230397722,7.0,4.0,0,54.59,1,4486,0,2.0,11.331,143165592.15066665,0.16,143165579.167,5.0,12.983666666666666,NIGE,24.57,野村 誠,0.0,0.15,36.22,45.14,17.1,0.0,2,6.75,71.4,1
20240301,03,9,3,4292,0.1089552386706668,0.038516735309301414,3,0.03732721579659444,0,0.0,0.03442381844979815,0.8599886298494728,0.10558420354179128,0.1573558834001785,7.0,2.0,0,52.75,1,4292,0,1.0,13.588,143165592.15066665,0.13,143165579.167,5.0,12.983666666666666,NIGE,31.36,麻生 慎介,0.0,0.11,34.62,46.75,23.4,7.0,1,6.85,72.3,5
20240301,03,9,4,3716,0.07043850336136538,0.0,1,0.03732721579659444,0,0.0,0.027805015638251163,0.9151000192012873,0.05709295489257789,0.23243802061019192,7.0,0.0,0,62.77,1,3716,0,8.0,16.131,143165592.15066665,0.1,143165579.167,5.0,12.983666666666666,NIGE,40.53,石渡 鉄兵,0.0,0.25,45.21,57.89,24.4,3.0,5,6.8,64.4,3
20240301,03,9,5,4704,0.12565303302618516,0.05521452966481978,4,0.03732721579659444,0,0.0,0.03232055674848458,0.8648076949135809,0.10287001900102069,0.0685551658355787,7.0,0.0,0,52.74,1,4704,0,0.0,15.736999999999998,143165592.15066665,0.16,143165579.167,5.0,12.983666666666666,NIGE,39.01,河野 大,0.0,0.19,38.31,50.55,4.5,2.0,3,6.84,56.8,4
20240301,03,9,6,4118,0.09685061044450087,0.02641210708313549,2,0.03732721579659444,0,0.0,0.022954783312156595,0.8787219843869878,0.09832140111104552,0.018411952042338316,7.0,0.0,0,49.46,1,4118,0,0.0,429496744.584,143165592.15066665,0.14,143165579.167,5.0,12.983666666666666,NIGE,37.82,宇佐見 淳,0.0,0.31,33.7,55.96,0.0,0.0,6,6.85,41.6,5
20240301,04,10,1,4578,0.15965345240985604,0.04383740159341158,5,-0.003030916788314464,1,0.9999973092279756,0.0,0.0,0.0,0.33211175427563716,2.0,0.0,0,50.31,0,4578,0,0.0,13.873,143165590.64533332,0.14,143165577.25833333,3.0,13.387,NIGE,35.37,藤山 雅弘,2.0,0.0002,30.19,55.1,68.8,0.0,1,6.75,88.8,1
20240301,04,10,2,4379,0.14238991833206818,0.026573867515623725,3,-0.003030916788314464,0,0.0,0.10343611779994805,0.3227280708724515,0.573831447108375,0.08165959907108575,2.0,7.0,0,48.87,0,4379,0,1.0,13.706999999999999,143165590.64533332,0.15,143165577.25833333,3.0,13.387,NIGE,33.55,桑島 和宏,0.0,0.2,30.08,50.66,16.3,0.0,5,6.81,73.4,4
20240301,04,10,3,4139,0.1472573185155991,0.03144126769915463,4,-0.003030916788314464,0,0.0,0.14047362032412403,0.36620639707627306,0.49331492913732067,0.030672771367843545,2.0,0.0,0,56.55,0,4139,0,0.0,12.581,143165590.64533332,0.16,143165577.25833333,3.0,13.387,NIGE,30.67,丹下 健,0.0,0.09,35.71,46.0,2.5,1.0,3,6.85,27.5,5
20240301,04,10,4,5047,0.11581605081644446,0.0,1,-0.003030916788314464,0,0.0,0.10972316843709408,0.5233833007621783,0.36688984962755494,0.03812377664559239,2.0,0.0,0,52.0,0,5047,0,0.0,13.5,143165590.64533332,0.16,143165577.25833333,3.0,13.387,NIGE,33.56,國分 将太郎,0.0,0.08,33.33,55.03,0.0,0.0,2,6.8,41.1,3
20240301,04,10,5,4478,0.21565473876856095,0.09983868795211649,6,-0.003030916788314464,0,0.0,0.04955879918076294,0.3924256445086419,0.55801319987975,0.0065977519702882705,2.0,0.0,0,50.0,0,4478,0,1.0,429496746.441,143165590.64533332,0.18,143165577.25833333,3.0,13.387,NIGE,45.03,櫻本 あゆみ,0.0,0.22,36.0,64.24,6.9,1.0,6,6.77,37.9,2
20240301,04,10,6,4471,0.12692265003746125,0.011106599221016797,2,-0.003030916788314464,0,0.0,0.07203034568408136,0.2301449979730713,0.6978217777282157,0.01236357992051895,2.0,0.0,0,47.85,0,4471,0,0.0,11.995,143165590.64533332,0.17,143165577.25833333,3.0,13.387,NIGE,26.67,新田 泰章,0.0,0.19,32.52,46.0,0.0,0.0,4,6.93,21.4,6
20240301,04,11,1,4289,0.14756839158481777,0.03959073156253391,5,-0.02997004698008189,1,0.9999973772892577,0.0,0.0,0.0,0.41803435066020567,1.0,0.0,0,52.41,0,4289,0,0.0,19.699,13.190666666666665,0.14,-2.23666666666667,3.0,15.427333333333335,NIGE,53.09,落合 直子,0.0,0.11,33.79,68.52,64.2,0.0,4,6.75,88.1,1
20240301,04,11,2,4446,0.11243432146389432,0.004456661441610457,2,-0.02997004698008189,0,0.0,0.19492737033270777,0.6564371376976256,0.14863109600121116,0.18125173120953195,1.0,1.0,0,42.31,0,4446,0,3.0,12.360000000000001,13.190666666666665,0.15,-2.23666666666667,3.0,15.427333333333335,NIGE,27.52,和田 兼輔,0.0,0.06,28.21,47.65,11.6,0.0,2,6.8,67.4,3
20240301,04,11,3,4942,0.10797766002228386,0.0,1,-0.02997004698008189,0,0.0,0.14602427526250378,0.7453538422235916,0.10861923424298169,0.07808147856456686,1.0,0.0,0,54.69,0,4942,0,1.0,14.222999999999999,13.190666666666665,0.17,-2.23666666666667,3.0,15.427333333333335,NIGE,37.33,柴田 朋哉,0.0,0.14,38.28,51.33,2.8,0.0,5,6.81,51.4,4
20240301,04,11,4,4352,0.13092516532330614,0.022947505301022283,3,-0.02997004698008189,0,0.0,0.18108906690349358,0.717691012680909,0.10121682597027919,0.07596259073298531,1.0,2.0,0,44.19,0,4352,1,2.0,15.094999999999999,13.190666666666665,0.13,-2.23666666666667,3.0,15.427333333333335,NIGE,35.53,下條 雄太郎,1.0,0.08,31.01,57.89,19.3,1.0,3,6.77,67.7,2
20240301,04,11,5,4506,0.14252134144325415,0.03454368142097029,4,-0.02997004698008189,0,0.0,0.12239630036172479,0.6822178143872063,0.19538148242014142,0.08325274371065328,1.0,0.0,0,47.71,0,4506,0,5.0,12.202,13.190666666666665,0.14,-2.23666666666667,3.0,15.427333333333335,NIGE,28.06,稗田 聖也,2.0,0.01,32.03,41.73,19.0,1.0,1,6.88,52.3,5
20240301,04,11,6,3681,0.18444400724468132,0.07646634722239747,6,-0.02997004698008189,0,0.0,0.24255008938165845,0.5551269329901716,0.20231825079268406,0.029939267241478357,1.0,0.0,0,54.84,0,3681,0,0.0,12.275,13.190666666666665,0.17,-2.23666666666667,3.0,15.427333333333335,NIGE,28.67,山谷 央,0.0,0.08,40.0,44.67,0.0,0.0,3,6.89,36.8,6
20240301,04,12,1,4398,0.10144385234279266,0.0,1,0.013160403953761932,0,0.9999971383267017,0.0,0.0,0.0,0.4700144973449016,3.0,0.0,0,63.19,0,4398,0,0.0,12.998,143165590.15433332,0.14,143165577.51833332,3.0,12.636000000000001,MAKURI_SASHI,29.66,船岡 洋一郎,1.0,0.06,40.28,44.14,66.0,0.0,3,6.75,82.0,4
